group,keyword,label,path
train,up,10,./data/speech_commands_v0.02/up/eb67fcbc_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/f8ba7c0e_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/6e41a77e_nohash_1.wav
train,up,10,./data/speech_commands_v0.02/up/5c43ac9f_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/61e50f62_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/023808be_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/10ace7eb_nohash_1.wav
train,up,10,./data/speech_commands_v0.02/up/2748cce7_nohash_4.wav
train,up,10,./data/speech_commands_v0.02/up/229978fd_nohash_4.wav
train,up,10,./data/speech_commands_v0.02/up/d1dd03ed_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/61e2f74f_nohash_4.wav
train,up,10,./data/speech_commands_v0.02/up/d85270c1_nohash_1.wav
train,up,10,./data/speech_commands_v0.02/up/e900b652_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/e0322f2c_nohash_1.wav
train,up,10,./data/speech_commands_v0.02/up/1dc86f91_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/ec989d6d_nohash_4.wav
train,up,10,./data/speech_commands_v0.02/up/0717b9f6_nohash_2.wav
train,up,10,./data/speech_commands_v0.02/up/c44d2a58_nohash_1.wav
train,up,10,./data/speech_commands_v0.02/up/f35eedd7_nohash_2.wav
train,up,10,./data/speech_commands_v0.02/up/ac9dee0e_nohash_2.wav
train,up,10,./data/speech_commands_v0.02/up/02746d24_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/030ec18b_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/7e7ca854_nohash_1.wav
train,up,10,./data/speech_commands_v0.02/up/10ace7eb_nohash_3.wav
train,up,10,./data/speech_commands_v0.02/up/56eab10e_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/a045368c_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/7846fd85_nohash_3.wav
train,up,10,./data/speech_commands_v0.02/up/fc3ba625_nohash_4.wav
train,up,10,./data/speech_commands_v0.02/up/0717b9f6_nohash_3.wav
train,up,10,./data/speech_commands_v0.02/up/ed032775_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/cee22275_nohash_2.wav
train,up,10,./data/speech_commands_v0.02/up/e9bc5cc2_nohash_2.wav
train,up,10,./data/speech_commands_v0.02/up/74b73f88_nohash_1.wav
train,up,10,./data/speech_commands_v0.02/up/4954abe8_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/499be02e_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/9be15e93_nohash_3.wav
train,up,10,./data/speech_commands_v0.02/up/256c0a05_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/8a56f36e_nohash_1.wav
train,up,10,./data/speech_commands_v0.02/up/ec201020_nohash_3.wav
train,up,10,./data/speech_commands_v0.02/up/cdbd6969_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/c6ca5d01_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/e0611c84_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/8134f43f_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/92037d73_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/74551073_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/0d2bcf9d_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/190821dc_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/235b444f_nohash_3.wav
train,up,10,./data/speech_commands_v0.02/up/a7acbbeb_nohash_3.wav
train,up,10,./data/speech_commands_v0.02/up/638548d5_nohash_1.wav
train,up,10,./data/speech_commands_v0.02/up/676f8138_nohash_4.wav
train,up,10,./data/speech_commands_v0.02/up/b3bdded5_nohash_1.wav
train,up,10,./data/speech_commands_v0.02/up/72242187_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/17cc40ee_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/35d1b6ee_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/422f8cf1_nohash_2.wav
train,up,10,./data/speech_commands_v0.02/up/c91dbe66_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/b9515bf3_nohash_2.wav
train,up,10,./data/speech_commands_v0.02/up/29dce108_nohash_3.wav
train,up,10,./data/speech_commands_v0.02/up/146d97db_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/81332c92_nohash_2.wav
train,up,10,./data/speech_commands_v0.02/up/fbb2f6cc_nohash_4.wav
train,up,10,./data/speech_commands_v0.02/up/03431e13_nohash_2.wav
train,up,10,./data/speech_commands_v0.02/up/9a76f8c3_nohash_4.wav
train,up,10,./data/speech_commands_v0.02/up/15c563d7_nohash_1.wav
train,up,10,./data/speech_commands_v0.02/up/da27460c_nohash_2.wav
train,up,10,./data/speech_commands_v0.02/up/29229c21_nohash_1.wav
train,up,10,./data/speech_commands_v0.02/up/be7a5b2d_nohash_4.wav
train,up,10,./data/speech_commands_v0.02/up/ca4912b6_nohash_3.wav
train,up,10,./data/speech_commands_v0.02/up/b71ebf79_nohash_2.wav
train,up,10,./data/speech_commands_v0.02/up/fb727898_nohash_1.wav
train,up,10,./data/speech_commands_v0.02/up/716757ce_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/b29f8b23_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/879a2b38_nohash_3.wav
train,up,10,./data/speech_commands_v0.02/up/95fd5a0f_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/3a3ee7ed_nohash_2.wav
train,up,10,./data/speech_commands_v0.02/up/0d6d7360_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/57376a4c_nohash_1.wav
train,up,10,./data/speech_commands_v0.02/up/837f7378_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/6c6aa323_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/4f086393_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/b63fea9e_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/6ace4fe1_nohash_1.wav
train,up,10,./data/speech_commands_v0.02/up/cf68fad2_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/f798ac78_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/e882abb2_nohash_2.wav
train,up,10,./data/speech_commands_v0.02/up/ae5578f4_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/18e910f4_nohash_3.wav
train,up,10,./data/speech_commands_v0.02/up/7211390b_nohash_4.wav
train,up,10,./data/speech_commands_v0.02/up/6727b579_nohash_2.wav
train,up,10,./data/speech_commands_v0.02/up/659b7fae_nohash_2.wav
train,up,10,./data/speech_commands_v0.02/up/f8f60f59_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/5a98d407_nohash_1.wav
train,up,10,./data/speech_commands_v0.02/up/cb62dbf1_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/25132942_nohash_1.wav
train,up,10,./data/speech_commands_v0.02/up/c4e00ee9_nohash_3.wav
train,up,10,./data/speech_commands_v0.02/up/99a9b015_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/db72a474_nohash_3.wav
train,up,10,./data/speech_commands_v0.02/up/24a3e589_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/a16013b7_nohash_2.wav
train,up,10,./data/speech_commands_v0.02/up/3983ba0d_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/5de3f6cc_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/3d9200b9_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/460209ac_nohash_4.wav
train,up,10,./data/speech_commands_v0.02/up/f7b43563_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/da5dadb9_nohash_2.wav
train,up,10,./data/speech_commands_v0.02/up/dff327c5_nohash_2.wav
train,up,10,./data/speech_commands_v0.02/up/29fb33da_nohash_2.wav
train,up,10,./data/speech_commands_v0.02/up/0d6d7360_nohash_2.wav
train,up,10,./data/speech_commands_v0.02/up/fbb56351_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/cce7416f_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/1a5b9ca4_nohash_1.wav
train,up,10,./data/speech_commands_v0.02/up/a1e71565_nohash_3.wav
train,up,10,./data/speech_commands_v0.02/up/113b3fbc_nohash_2.wav
train,up,10,./data/speech_commands_v0.02/up/7e783e3f_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/e269bac0_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/4c6944d6_nohash_3.wav
train,up,10,./data/speech_commands_v0.02/up/72242187_nohash_2.wav
train,up,10,./data/speech_commands_v0.02/up/0717b9f6_nohash_1.wav
train,up,10,./data/speech_commands_v0.02/up/079dfce3_nohash_1.wav
train,up,10,./data/speech_commands_v0.02/up/40115b19_nohash_1.wav
train,up,10,./data/speech_commands_v0.02/up/b66f4f93_nohash_5.wav
train,up,10,./data/speech_commands_v0.02/up/7b2e879e_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/9886d8bf_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/f1d8a638_nohash_1.wav
train,up,10,./data/speech_commands_v0.02/up/15c563d7_nohash_2.wav
train,up,10,./data/speech_commands_v0.02/up/b5552931_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/97101ef3_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/9be15e93_nohash_1.wav
train,up,10,./data/speech_commands_v0.02/up/c39703ec_nohash_3.wav
train,up,10,./data/speech_commands_v0.02/up/8f4c551f_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/18c54a68_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/1c6e5447_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/c120e80e_nohash_3.wav
train,up,10,./data/speech_commands_v0.02/up/363c6bad_nohash_1.wav
train,up,10,./data/speech_commands_v0.02/up/333784b7_nohash_3.wav
train,up,10,./data/speech_commands_v0.02/up/f6617a86_nohash_1.wav
train,up,10,./data/speech_commands_v0.02/up/97f493b9_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/d7a58714_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/44dad20e_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/f9bdf10e_nohash_2.wav
train,up,10,./data/speech_commands_v0.02/up/8e523821_nohash_1.wav
train,up,10,./data/speech_commands_v0.02/up/1e31353f_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/f21893dc_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/de650823_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/f736ab63_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/16d41d07_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/1ecfb537_nohash_1.wav
train,up,10,./data/speech_commands_v0.02/up/953fe1ad_nohash_2.wav
train,up,10,./data/speech_commands_v0.02/up/9a76f8c3_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/5ebc1cda_nohash_4.wav
train,up,10,./data/speech_commands_v0.02/up/21832144_nohash_2.wav
train,up,10,./data/speech_commands_v0.02/up/f33660af_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/652b3da7_nohash_1.wav
train,up,10,./data/speech_commands_v0.02/up/b29f8b23_nohash_2.wav
train,up,10,./data/speech_commands_v0.02/up/d21fd169_nohash_1.wav
train,up,10,./data/speech_commands_v0.02/up/333d7ddb_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/02e85b60_nohash_1.wav
train,up,10,./data/speech_commands_v0.02/up/211b928a_nohash_2.wav
train,up,10,./data/speech_commands_v0.02/up/763188c4_nohash_4.wav
train,up,10,./data/speech_commands_v0.02/up/1a5b9ca4_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/b308773d_nohash_3.wav
train,up,10,./data/speech_commands_v0.02/up/24befdb3_nohash_1.wav
train,up,10,./data/speech_commands_v0.02/up/7e4fa1d8_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/1c3f4fac_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/6565a81d_nohash_1.wav
train,up,10,./data/speech_commands_v0.02/up/b3bb4dd6_nohash_1.wav
train,up,10,./data/speech_commands_v0.02/up/b308773d_nohash_4.wav
train,up,10,./data/speech_commands_v0.02/up/3589bc72_nohash_3.wav
train,up,10,./data/speech_commands_v0.02/up/cc554de3_nohash_3.wav
train,up,10,./data/speech_commands_v0.02/up/afabfa0e_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/e652590d_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/fbb56351_nohash_1.wav
train,up,10,./data/speech_commands_v0.02/up/87d5e978_nohash_1.wav
train,up,10,./data/speech_commands_v0.02/up/6bf5baf3_nohash_2.wav
train,up,10,./data/speech_commands_v0.02/up/26e573a9_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/c79159aa_nohash_2.wav
train,up,10,./data/speech_commands_v0.02/up/3c8dc702_nohash_1.wav
train,up,10,./data/speech_commands_v0.02/up/3d9bbe2d_nohash_1.wav
train,up,10,./data/speech_commands_v0.02/up/64a80906_nohash_1.wav
train,up,10,./data/speech_commands_v0.02/up/435695e3_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/6cb6eee7_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/70a00e98_nohash_2.wav
train,up,10,./data/speech_commands_v0.02/up/e9bc5cc2_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/4898b793_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/531a5b8a_nohash_2.wav
train,up,10,./data/speech_commands_v0.02/up/5184ed3e_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/8d9cc260_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/226537ab_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/037c445a_nohash_1.wav
train,up,10,./data/speech_commands_v0.02/up/a04817c2_nohash_3.wav
train,up,10,./data/speech_commands_v0.02/up/9a4d12fd_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/86f12ac0_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/4995d875_nohash_1.wav
train,up,10,./data/speech_commands_v0.02/up/d264f7b6_nohash_1.wav
train,up,10,./data/speech_commands_v0.02/up/b87bdb22_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/07ad9b59_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/b66f4f93_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/61e2f74f_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/06f6c194_nohash_2.wav
train,up,10,./data/speech_commands_v0.02/up/1b627376_nohash_1.wav
train,up,10,./data/speech_commands_v0.02/up/f575faf3_nohash_2.wav
train,up,10,./data/speech_commands_v0.02/up/38d78313_nohash_4.wav
train,up,10,./data/speech_commands_v0.02/up/f0659908_nohash_3.wav
train,up,10,./data/speech_commands_v0.02/up/c2aeb59d_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/e7334395_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/6ace4fe1_nohash_2.wav
train,up,10,./data/speech_commands_v0.02/up/56abe7dc_nohash_4.wav
train,up,10,./data/speech_commands_v0.02/up/723efc4c_nohash_1.wav
train,up,10,./data/speech_commands_v0.02/up/35c29afe_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/333d7ddb_nohash_1.wav
train,up,10,./data/speech_commands_v0.02/up/ac7840d8_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/2250f5f2_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/5f9cd2eb_nohash_5.wav
train,up,10,./data/speech_commands_v0.02/up/ff21fb59_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/3a33d3a4_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/888a0c49_nohash_4.wav
train,up,10,./data/speech_commands_v0.02/up/745a8e32_nohash_1.wav
train,up,10,./data/speech_commands_v0.02/up/c22ebf46_nohash_3.wav
train,up,10,./data/speech_commands_v0.02/up/78030270_nohash_1.wav
train,up,10,./data/speech_commands_v0.02/up/30f31e42_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/616420be_nohash_4.wav
train,up,10,./data/speech_commands_v0.02/up/9785931e_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/f5733968_nohash_1.wav
train,up,10,./data/speech_commands_v0.02/up/96a48d28_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/ab46af55_nohash_6.wav
train,up,10,./data/speech_commands_v0.02/up/113b3fbc_nohash_1.wav
train,up,10,./data/speech_commands_v0.02/up/274c008f_nohash_1.wav
train,up,10,./data/speech_commands_v0.02/up/6969e51a_nohash_3.wav
train,up,10,./data/speech_commands_v0.02/up/bdd22e4d_nohash_2.wav
train,up,10,./data/speech_commands_v0.02/up/c5a1e46c_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/cb62dbf1_nohash_2.wav
train,up,10,./data/speech_commands_v0.02/up/96d8bb6f_nohash_2.wav
train,up,10,./data/speech_commands_v0.02/up/4beff0c5_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/3102f006_nohash_1.wav
train,up,10,./data/speech_commands_v0.02/up/113b3fbc_nohash_4.wav
train,up,10,./data/speech_commands_v0.02/up/7c9b43f0_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/9f869f70_nohash_1.wav
train,up,10,./data/speech_commands_v0.02/up/2927c601_nohash_2.wav
train,up,10,./data/speech_commands_v0.02/up/02ade946_nohash_4.wav
train,up,10,./data/speech_commands_v0.02/up/5ba724a7_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/b2fbe484_nohash_1.wav
train,up,10,./data/speech_commands_v0.02/up/54aecbd5_nohash_3.wav
train,up,10,./data/speech_commands_v0.02/up/df038de4_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/de89e2ca_nohash_1.wav
train,up,10,./data/speech_commands_v0.02/up/8012c69d_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/c22ebf46_nohash_4.wav
train,up,10,./data/speech_commands_v0.02/up/51c5601d_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/833a0279_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/3ec05c3d_nohash_1.wav
train,up,10,./data/speech_commands_v0.02/up/61ab8fbc_nohash_4.wav
train,up,10,./data/speech_commands_v0.02/up/d3badc9a_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/21832144_nohash_3.wav
train,up,10,./data/speech_commands_v0.02/up/cc554de3_nohash_2.wav
train,up,10,./data/speech_commands_v0.02/up/1ed0b13d_nohash_3.wav
train,up,10,./data/speech_commands_v0.02/up/3a69f765_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/b80d6c5e_nohash_1.wav
train,up,10,./data/speech_commands_v0.02/up/113b3fbc_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/24a3e589_nohash_2.wav
train,up,10,./data/speech_commands_v0.02/up/2f666bb2_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/e3411931_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/0f7266cf_nohash_3.wav
train,up,10,./data/speech_commands_v0.02/up/72242187_nohash_1.wav
train,up,10,./data/speech_commands_v0.02/up/656e8bb3_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/7211390b_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/1890e5c3_nohash_2.wav
train,up,10,./data/speech_commands_v0.02/up/59b98a22_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/3589bc72_nohash_2.wav
train,up,10,./data/speech_commands_v0.02/up/ad5aeec2_nohash_1.wav
train,up,10,./data/speech_commands_v0.02/up/71d0ded4_nohash_3.wav
train,up,10,./data/speech_commands_v0.02/up/747e69fd_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/5d9bb361_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/2dc4f05d_nohash_1.wav
train,up,10,./data/speech_commands_v0.02/up/2b5e346d_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/019fa366_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/8281a2a8_nohash_3.wav
train,up,10,./data/speech_commands_v0.02/up/8e05039f_nohash_2.wav
train,up,10,./data/speech_commands_v0.02/up/01bb6a2a_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/fc3ba625_nohash_1.wav
train,up,10,./data/speech_commands_v0.02/up/22296dbe_nohash_2.wav
train,up,10,./data/speech_commands_v0.02/up/de41f895_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/cb72dfb6_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/6fb3d5a7_nohash_1.wav
train,up,10,./data/speech_commands_v0.02/up/779de043_nohash_3.wav
train,up,10,./data/speech_commands_v0.02/up/59b98a22_nohash_1.wav
train,up,10,./data/speech_commands_v0.02/up/3f45a0cf_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/435695e3_nohash_2.wav
train,up,10,./data/speech_commands_v0.02/up/bbf38549_nohash_3.wav
train,up,10,./data/speech_commands_v0.02/up/9448c397_nohash_3.wav
train,up,10,./data/speech_commands_v0.02/up/64df20d8_nohash_2.wav
train,up,10,./data/speech_commands_v0.02/up/39999a0f_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/380abbad_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/44f68a83_nohash_1.wav
train,up,10,./data/speech_commands_v0.02/up/0f46028a_nohash_2.wav
train,up,10,./data/speech_commands_v0.02/up/dea820ce_nohash_2.wav
train,up,10,./data/speech_commands_v0.02/up/c79159aa_nohash_1.wav
train,up,10,./data/speech_commands_v0.02/up/3cfc6b3a_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/2dc4f05d_nohash_4.wav
train,up,10,./data/speech_commands_v0.02/up/824e8ce5_nohash_1.wav
train,up,10,./data/speech_commands_v0.02/up/b91b718c_nohash_4.wav
train,up,10,./data/speech_commands_v0.02/up/00b01445_nohash_1.wav
train,up,10,./data/speech_commands_v0.02/up/7c83c5f6_nohash_3.wav
train,up,10,./data/speech_commands_v0.02/up/3b7f817e_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/77655bdf_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/41474817_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/179a61b7_nohash_2.wav
train,up,10,./data/speech_commands_v0.02/up/88e85150_nohash_1.wav
train,up,10,./data/speech_commands_v0.02/up/8c7b691a_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/fc3ba625_nohash_2.wav
train,up,10,./data/speech_commands_v0.02/up/92b2bf59_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/8f447c3e_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/7f9eb952_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/51c5601d_nohash_3.wav
train,up,10,./data/speech_commands_v0.02/up/2da58b32_nohash_1.wav
train,up,10,./data/speech_commands_v0.02/up/14c7b073_nohash_4.wav
train,up,10,./data/speech_commands_v0.02/up/08ab231c_nohash_1.wav
train,up,10,./data/speech_commands_v0.02/up/69086eb0_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/324210dd_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/10467b06_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/9b02d503_nohash_3.wav
train,up,10,./data/speech_commands_v0.02/up/da2c5f1b_nohash_2.wav
train,up,10,./data/speech_commands_v0.02/up/40738a2d_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/69a1a79f_nohash_3.wav
train,up,10,./data/speech_commands_v0.02/up/5b09db89_nohash_4.wav
train,up,10,./data/speech_commands_v0.02/up/f5626af6_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/fe291fa9_nohash_1.wav
train,up,10,./data/speech_commands_v0.02/up/ee1d8d49_nohash_2.wav
train,up,10,./data/speech_commands_v0.02/up/d9b8fab2_nohash_1.wav
train,up,10,./data/speech_commands_v0.02/up/18a8f03f_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/2fcb6397_nohash_1.wav
train,up,10,./data/speech_commands_v0.02/up/3ae5c04f_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/e12c25b5_nohash_1.wav
train,up,10,./data/speech_commands_v0.02/up/b76f6088_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/3f45a0cf_nohash_4.wav
train,up,10,./data/speech_commands_v0.02/up/f568162b_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/1b42b551_nohash_4.wav
train,up,10,./data/speech_commands_v0.02/up/c727b558_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/5be23def_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/eeaf97c3_nohash_4.wav
train,up,10,./data/speech_commands_v0.02/up/d4dddb92_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/95fd5a0f_nohash_1.wav
train,up,10,./data/speech_commands_v0.02/up/da5dadb9_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/508e30ee_nohash_2.wav
train,up,10,./data/speech_commands_v0.02/up/fb8c31a9_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/6846af18_nohash_1.wav
train,up,10,./data/speech_commands_v0.02/up/eee5e541_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/5f8097e1_nohash_1.wav
train,up,10,./data/speech_commands_v0.02/up/23abe1c9_nohash_1.wav
train,up,10,./data/speech_commands_v0.02/up/51f7a034_nohash_1.wav
train,up,10,./data/speech_commands_v0.02/up/b66f4f93_nohash_1.wav
train,up,10,./data/speech_commands_v0.02/up/459345ea_nohash_2.wav
train,up,10,./data/speech_commands_v0.02/up/2e75d37a_nohash_1.wav
train,up,10,./data/speech_commands_v0.02/up/73f0c1f7_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/8e523821_nohash_2.wav
train,up,10,./data/speech_commands_v0.02/up/9331d34b_nohash_1.wav
train,up,10,./data/speech_commands_v0.02/up/5f8e50a0_nohash_1.wav
train,up,10,./data/speech_commands_v0.02/up/db72a474_nohash_1.wav
train,up,10,./data/speech_commands_v0.02/up/2fee065a_nohash_4.wav
train,up,10,./data/speech_commands_v0.02/up/f9bdf10e_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/acfd5b5e_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/8353fea1_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/dabf67d9_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/77f185d3_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/c661be6e_nohash_1.wav
train,up,10,./data/speech_commands_v0.02/up/e72aa705_nohash_1.wav
train,up,10,./data/speech_commands_v0.02/up/a55105d0_nohash_1.wav
train,up,10,./data/speech_commands_v0.02/up/f216055e_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/12529547_nohash_1.wav
train,up,10,./data/speech_commands_v0.02/up/ab5ae445_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/bf8d5617_nohash_0.wav
train,up,10,./data/speech_commands_v0.02/up/4995d875_nohash_3.wav
train,up,10,./data/speech_commands_v0.02/up/fd5ccd39_nohash_3.wav
train,up,10,./data/speech_commands_v0.02/up/dc7ec25b_nohash_1.wav
train,up,10,./data/speech_commands_v0.02/up/a1cff772_nohash_2.wav
